student_id,full name,enrollment_date,student_status,avg_score,graduation_year,faculty,source_system
STU001841,Попов Алина Дмитриевич,2020-03-15,выпущен,"4,18",2025,Экономика,LMS
STU002090,Иванов Иван Ивановна,11/25/2021,ВЫПУЩЕН,3.95,2026,Математика,DeanOffice
STU001502,Соколов Никита Дмитриевич,2021-11-19,УЧИТСЯ,3.40,2026,Экономика,LMS
STU000731,Козлов Егор Михайлович,2023,ОТЧИСЛЕН,4.81,2027,Менеджмент,DeanOffice
STU001471,Лебедев Иван Михайлович,11/28/2021,Учится,3.85,2025,Менеджмент,LMS
STU001752,Попов Дарья Алексеевна,16.12.2020,выпущен,"3,89",2026,Менеджмент,1C
STU001448,Попов Елена Дмитриевич  ,2024,graduated,4.28,2028,Физика,DeanOffice
STU000156,Попов Егор Сергеевич,23.04.2024,выпущен,"3,77",2030,Информатика,DeanOffice
STU002381,Козлов Елена Иванович,11/06/2022,выпущен,4.12,2028,Юриспруденция,DeanOffice
STU000045,Петров Сергей Сергеевич,2020-01-21,выпущен,4.69,2025,История,DeanOffice
STU000341,Соколов Егор Алексеевич,2023,выпущен,3.58,2027,История,DeanOffice
STU000054,Петров Анна Иванович,13.03.2023,отчислен,3.26,2029,Математика,DeanOffice
STU000020,Смирнов Алина Алексеевич,2023-08-02,выпущен,4.24,2027,Физика,DeanOffice
STU000433,Лебедев Татьяна Сергеевна,23.02.2021,выпущен,"3,60",2026,Лингвистика,DeanOffice
STU002353,Смирнов Елена Павлович,04/04/2023,обучается,4.25,2029,Менеджмент,DeanOffice
STU001565,Смирнов Анна Алексеевич,2021,ВЫПУЩЕН,3.87,2025,Физика,LMS
STU001330,Петров Алина Михайловна,11.10.2021,ОТЧИСЛЕН,4.52,2026,Менеджмент,DeanOffice
STU001181,Попов Алина Алексеевна,2024,академ,"4,95",2028,Юриспруденция,DeanOffice
STU000294,Смирнов Алина Павловна,2020-09-10,выпущен,4.26,2024,Физика,1C
STU001795,Иванов Елена Иванович,2020,выпущен,3.94,2024,Юриспруденция,1C
STU001183,Соколов Елена Дмитриевич,2022,выпущен,3.63,2028,Математика,1C
STU001355,Попов Егор Павловна,2023-06-16,ВЫПУЩЕН,4.10,2028,Физика,DeanOffice
STU001205,Попов Татьяна Алексеевна,01/25/2024,выпущен,"3,35",2030,Юриспруденция,DeanOffice
,Кузнецов Егор Иванович,01.10.2024,выпущен,4.26,2030,Лингвистика,DeanOffice
STU000723,Попов Дмитрий Михайловна,2021,выпущен,"4,99",2026,Лингвистика,LMS
STU001063,Соколов Елена Дмитриевна,2020,выпущен,,2025,Юриспруденция,1C
STU002016,Соколов Егор Алексеевна  ,2024-09-17,выпущен,,2029,Юриспруденция,1C
STU001996,Козлов Ольга Сергеевич  ,28.09.2021,отчислен,4.62,2027,Менеджмент,1C
STU001555,Иванов Дарья Павлович,04/17/2020,обучается,4.04,2024,Математика,1C
STU001098,Лебедев Татьяна Дмитриевна  ,16.06.2020,graduated,"3,31",2025,Лингвистика,1C
STU000447,Попов Мария Павловна,04/27/2020,graduated,3.54,2026,История,LMS
STU000252,Попов Дмитрий Сергеевна,2021-06-10,выпущен,4.28,2025,Лингвистика,1C
STU001798,Кузнецов Алина Сергеевна,11/24/2023,выпущен,4.83,2027,Лингвистика,1C
STU000119,Попов Дмитрий Михайлович,2020,Учится,3.85,2024,Лингвистика,1C
,Лебедев Елена Павловна,07/21/2023,в академе,"4,59",2028,История,LMS
STU000624,Петров Егор Павлович,2024,отчислен,3.65,2029,Математика,1C
,Соколов Дмитрий Ивановна,04.09.2024,выпущен,3.68,2029,Юриспруденция,LMS
STU001004,Козлов Егор Алексеевна,2023,отчислен,"3,43",2028,Экономика,1C
STU001251,Петров Мария Ивановна  ,2023,ОТЧИСЛЕН,3.90,2029,Информатика,LMS
STU000499,Кузнецов Мария Ивановна,2021-03-22,выпущен,"4,85",2025,История,LMS
STU000950,Лебедев Михаил Михайловна  ,09.12.2024,выпущен,3.69,2029,Математика,LMS
STU000897,Козлов Павел Михайловна,2024,ВЫПУЩЕН,4.05,2028,Менеджмент,DeanOffice
STU002095,Смирнов Дарья Павловна,08/07/2020,обучается,3.61,2026,Лингвистика,1C
STU002090,Иванов Иван Ивановна,2021-10-02,SUSPENDED,3.33,2026,Информатика,1C
STU000369,Лебедев Иван Алексеевна,2022-11-16,выпущен,3.19,2026,Юриспруденция,LMS
STU000220,Козлов Михаил Алексеевич,06/08/2022,выпущен,4.17,2028,Математика,DeanOffice
STU001925,Иванов Ольга Дмитриевна,2022,ОТЧИСЛЕН,4.03,2028,Информатика,DeanOffice
STU002074,Петров Дарья Михайлович,05/17/2024,обучается,"3,60",2029,Информатика,DeanOffice
STU001802,Смирнов Анна Иванович,2022,graduated,3.04,2026,Лингвистика,LMS
STU001834,Попов Анна Алексеевич,2024-02-26,выпущен,"3,81",2028,История,LMS
STU002008,Петров Татьяна Михайлович  ,2021-04-12,выпущен,4.76,2027,Экономика,LMS
STU000462,Лебедев Ольга Павловна,2021,академ,4.01,2027,История,DeanOffice
STU002013,Козлов Егор Алексеевич,21.03.2021,выпущен,4.28,2026,Математика,1C
STU001471,Лебедев Иван Михайлович,03/04/2021,в академе,3.44,2025,Менеджмент,DeanOffice
STU000108,Смирнов Елена Михайловна,2021-03-17,отчислен,3.88,2025,Информатика,DeanOffice
STU001363,Соколов Никита Дмитриевна,12/18/2022,обучается,4.14,2028,Юриспруденция,LMS
STU000915,Лебедев Елена Сергеевич,2024-04-10,graduated,"3,17",2030,Физика,1C
STU001242,Кузнецов Дарья Дмитриевна,2020-07-16,выпущен,4.28,2024,История,1C
STU001748,Иванов Павел Сергеевич  ,2023,enrolled,4.23,2028,История,LMS
STU002129,Иванов Елена Сергеевич,07/11/2022,ВЫПУЩЕН,3.69,2026,Математика,DeanOffice
STU000612,Козлов Елена Ивановна,20.06.2023,отчислен,4.07,2027,Юриспруденция,LMS
STU001004,Козлов Егор Алексеевна,2023,graduated,3.23,2028,Информатика,DeanOffice
STU000201,Лебедев Егор Иванович  ,12/18/2022,выпущен,4.19,2027,Информатика,LMS
STU001858,Лебедев Виктория Дмитриевна  ,26.05.2021,выпущен,3.14,2025,Лингвистика,LMS
STU001430,Иванов Никита Алексеевна,07/04/2024,выпущен,"3,13",2029,Экономика,1C
STU001077,Иванов Мария Михайлович,15.06.2022,graduated,4.70,2026,Менеджмент,DeanOffice
STU001286,Петров Алина Павлович,2021-02-26,отчислен,"2,89",2026,Математика,1C
STU001707,Попов Дмитрий Михайлович,08/09/2024,выпущен,4.64,2029,Экономика,LMS
STU002129,Иванов Елена Сергеевич,05/05/2022,отчислен,"3,69",2026,История,DeanOffice
STU000773,Иванов Сергей Иванович,2024-06-10,выпущен,"3,98",2029,Экономика,DeanOffice
STU002291,Козлов Алина Дмитриевна,2022-08-26,выпущен,,2028,Математика,1C
STU000451,Кузнецов Дарья Павлович,2024,ОТЧИСЛЕН,"4,17",2028,Менеджмент,1C
STU000572,Иванов Егор Дмитриевна,2024-03-09,выпущен,4.03,2029,Физика,1C
STU000325,Кузнецов Михаил Дмитриевич,2021-10-12,ВЫПУЩЕН,3.15,2025,Физика,DeanOffice
,Козлов Павел Алексеевна,07.08.2024,выпущен,4.54,2030,Лингвистика,LMS
STU000771,Соколов Михаил Павловна,01/04/2024,академ,4.67,2028,Экономика,LMS
STU000293,Петров Анна Павлович,2022,graduated,"3,54",2026,Лингвистика,LMS
STU002373,Соколов Ольга Ивановна,01.12.2023,ОТЧИСЛЕН,"4,09",2028,Информатика,DeanOffice
STU002236,Лебедев Анна Алексеевич,11/08/2021,выпущен,"4,53",2025,Лингвистика,DeanOffice
STU002262,Соколов Мария Сергеевич,02.11.2023,выпущен,4.82,2027,Юриспруденция,1C
STU001013,Козлов Дарья Павловна,25.12.2022,Учится,4.37,2027,Математика,DeanOffice
STU000541,Соколов Мария Иванович,10/28/2024,graduated,"5,00",2029,Информатика,LMS
STU000435,Иванов Алина Михайловна,07/25/2022,выпущен,4.41,2027,Математика,1C
STU001976,Лебедев Дмитрий Алексеевич,01.01.2021,выпущен,3.24,2026,Юриспруденция,1C
STU002344,Смирнов Егор Павлович  ,2024-10-07,выпущен,3.99,2030,Юриспруденция,LMS
STU000822,Иванов Михаил Сергеевич,2023,выпущен,"3,48",2028,Менеджмент,1C
STU001342,Петров Никита Дмитриевна,2021,УЧИТСЯ,"3,23",2026,Информатика,1C
STU002165,Смирнов Мария Михайловна,21.12.2024,выпущен,4.73,2028,Математика,1C
STU001631,Иванов Виктория Павловна,2020,отчислен,4.94,2025,Информатика,LMS
,Козлов Егор Алексеевич,01.04.2021,выпущен,4.41,2027,Физика,DeanOffice
STU002131,Иванов Татьяна Иванович  ,07.11.2023,ВЫПУЩЕН,"4,01",2028,Физика,DeanOffice
STU001292,Петров Алексей Павловна,06/28/2023,обучается,"4,28",2029,Лингвистика,DeanOffice
STU001539,Попов Егор Алексеевна  ,03/18/2021,выпущен,4.35,2025,Лингвистика,1C
STU001183,Соколов Елена Дмитриевич,24.11.2022,выпущен,"3,92",2028,Информатика,LMS
STU000204,Соколов Дмитрий Сергеевна,2024,graduated,4.33,2030,Юриспруденция,DeanOffice
STU000856,Попов Мария Иванович,06/23/2024,выпущен,3.58,2030,Экономика,DeanOffice
STU002370,Смирнов Алина Михайловна,02.01.2021,выпущен,4.43,2026,Математика,LMS
STU000921,Соколов Елена Алексеевна,07.11.2024,выпущен,3.79,2028,Математика,LMS
STU000950,Лебедев Михаил Михайловна,27.03.2024,отчислен,4.01,2029,Математика,DeanOffice
STU000113,Лебедев Дмитрий Ивановна,24.10.2024,отчислен,"3,52",2029,Менеджмент,1C
STU000981,Смирнов Дмитрий Дмитриевна,2022-03-11,Учится,"4,06",2026,Физика,DeanOffice
